id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PRS,PC,PRD-PRS,Nulos,Total
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,32,FLORENCIO VILLARREAL,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1344,9,117,128,0,0,0,0,0,17,271
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,32,FLORENCIO VILLARREAL,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1349,10,94,117,0,0,0,0,0,15,236
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,33,GRAL. CANUTO A. NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1360,0,13,27,0,0,0,0,0,0,40
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,33,GRAL. CANUTO A. NERI,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1380,0,14,61,0,0,0,0,0,0,75
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1386,84,81,0,0,1,0,0,4,0,170
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1394,32,97,0,0,2,0,0,0,11,142
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1395,84,8,0,0,1,0,0,4,0,97
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1399,49,9,0,0,0,0,0,6,1,65
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,NI,Casilla no instalada,P,T,Urna tradicional,1400,0,0,0,0,0,0,0,0,0,0
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1406,95,83,0,0,2,0,0,4,10,194
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1423,4,87,0,0,1,0,0,2,1,95
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,34,GRAL. HELIODORO CASTILLO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1431,85,262,0,0,1,0,0,4,9,361
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,35,HUAMUXTITLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1434,4,129,0,34,1,0,0,141,6,315
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,35,HUAMUXTITLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1435,1,56,0,26,0,0,0,74,4,161
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,35,HUAMUXTITLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1437,1,53,0,77,0,0,0,106,13,250
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,48,MOCHITLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1764,5,152,137,0,0,0,0,0,7,301
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,48,MOCHITLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1777,1,61,36,0,1,0,0,0,5,104
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,48,MOCHITLAN,,NI,Casilla no instalada,P,T,Urna tradicional,1779,0,0,0,0,0,0,0,0,0,0
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,49,OLINALA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1789,0,240,185,0,0,0,0,0,6,431
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,49,OLINALA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1794,0,24,101,0,0,0,0,0,1,126
12,6/10/2005,12,Ayuntamientos,12,0,2,C,Contigua,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,415,10,100,164,0,0,0,1,0,0,275
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,419,0,209,156,0,0,0,1,0,0,366
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,421,7,114,148,0,0,1,6,0,2,278
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,433,0,109,73,0,0,0,9,0,1,192
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,434,7,132,126,0,0,0,11,0,3,279
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,438,64,192,126,0,0,0,11,0,13,406
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,440,44,54,62,0,0,0,7,0,4,171
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,441,20,71,31,0,0,0,0,0,0,122
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,449,13,18,45,0,0,0,1,0,0,77
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,4,AJUCHITLAN DEL PROGRESO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,454,13,70,17,0,0,0,2,0,3,105
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,5,ALCOZAUCA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,465,0,134,0,0,0,0,106,12,5,257
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,6,ALPOYECA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,474,5,154,180,0,0,0,0,0,13,352
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,6,ALPOYECA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,476,1,101,115,0,0,0,0,0,9,226
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,482,36,145,192,0,0,0,0,0,9,382
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,484,46,75,101,0,0,0,0,0,6,228
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,485,0,8,33,0,0,0,0,0,2,43
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,493,6,101,69,0,1,0,0,0,4,181
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,495,7,17,27,0,0,0,0,0,7,58
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,7,APAXTLA DE CASTREJON,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,496,4,82,105,0,2,0,0,0,0,193
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,501,4,136,0,1,3,0,4,176,7,331
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,503,1,121,0,3,2,0,5,112,4,248
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,512,1,56,0,1,8,0,6,168,6,246
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,518,0,93,0,3,1,0,0,133,4,234
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,522,0,8,0,3,0,0,0,42,0,53
12,6/10/2005,12,Ayuntamientos,12,0,1,E,Extraordinaria,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,532,0,8,0,0,0,0,4,37,0,49
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,533,1,58,0,0,0,0,0,111,7,177
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,549,0,126,0,4,6,0,0,148,0,284
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,8,ARCELIA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,551,2,30,0,0,2,0,0,50,3,87
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,9,ATENANGO DEL RIO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,553,0,95,177,0,0,0,0,0,6,278
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,10,ATLAMAJALCINTO DEL MONTE,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,564,23,179,190,0,0,0,0,0,19,411
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,10,ATLAMAJALCINTO DEL MONTE,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,569,38,18,57,0,0,0,0,0,11,124
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATLIXTAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,574,0,29,0,0,0,0,15,0,1,45
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATLIXTAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,575,4,37,29,0,12,0,32,0,13,127
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATLIXTAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,579,34,26,15,0,4,5,153,0,17,254
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,11,ATLIXTAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,586,6,65,10,0,37,193,6,0,34,351
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2224,15,85,0,76,18,0,39,82,15,330
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2225,1,7,0,115,0,0,2,55,6,186
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2234,5,43,0,36,1,0,2,121,26,234
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2245,17,55,0,65,1,0,17,37,8,200
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2246,2,14,0,123,0,0,6,26,3,174
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2248,26,48,0,52,8,0,60,143,23,360
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2252,15,64,0,81,3,0,32,27,0,222
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2257,7,150,0,167,2,0,28,52,15,421
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2258,9,10,0,99,15,0,5,14,7,159
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,60,TECOANAPA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2260,1,66,0,91,0,0,7,4,3,172
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2266,11,134,169,0,1,2,11,0,0,328
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2267,2,168,154,0,0,0,2,0,2,328
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2269,3,148,167,0,0,0,1,0,6,325
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2276,1,33,140,0,1,0,0,0,2,177
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2283,2,85,13,0,1,0,0,0,0,101
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2291,0,49,12,0,0,0,0,0,1,62
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2299,0,63,18,0,0,0,0,0,2,83
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2311,0,41,61,0,1,1,2,0,1,107
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2316,1,39,27,0,0,0,0,0,1,68
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2318,0,31,49,0,0,0,0,0,1,81
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2319,3,128,151,0,4,0,3,0,9,298
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,61,TECPAN DE GALEANA,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2324,0,100,96,0,0,0,1,0,3,200
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,62,TELOLOAPAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2336,0,53,0,29,1,0,6,90,3,182
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,62,TELOLOAPAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2342,0,36,0,41,0,0,1,162,2,242
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,62,TELOLOAPAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2358,0,5,0,0,2,0,0,91,1,99
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,50,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1809,41,146,142,7,2,0,5,0,20,363
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,50,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1810,46,113,72,3,8,0,10,0,12,264
12,6/10/2005,12,Ayuntamientos,12,0,2,C,Contigua,0,50,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1811,48,179,109,4,6,1,6,0,12,365
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,50,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1812,32,153,143,8,2,1,1,0,13,353
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,50,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1818,27,173,126,11,10,1,0,0,26,374
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,50,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1827,21,46,53,0,1,2,0,0,5,128
12,6/10/2005,12,Ayuntamientos,12,0,1,E,Extraordinaria,0,50,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1828,20,71,71,2,0,0,1,0,0,165
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,55,QUECHULTENANGO,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2013,0,14,0,0,18,0,0,107,4,143
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,56,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2015,46,129,0,49,11,0,9,80,3,327
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,56,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2021,43,208,0,7,2,0,1,57,7,325
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,56,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2022,50,76,0,3,0,0,0,36,4,169
12,6/10/2005,12,Ayuntamientos,12,0,2,E,Extraordinaria,0,56,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2024,20,31,0,3,0,0,2,13,0,69
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,56,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2029,1,16,0,15,1,0,0,7,2,42
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,56,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2036,10,37,0,19,2,0,4,32,7,111
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,56,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2039,5,118,0,33,8,0,2,102,13,281
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,56,SAN LUIS ACATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2039,8,119,0,24,8,0,2,109,4,274
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,57,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2044,81,128,0,2,2,0,6,20,12,251
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,57,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2052,43,83,0,4,67,0,19,71,8,295
12,6/10/2005,12,Ayuntamientos,12,0,2,C,Contigua,0,57,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2052,47,80,0,4,67,0,15,76,3,292
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,57,SAN MARCOS,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2057,30,63,0,0,16,0,72,42,12,235
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,50,OMETEPEC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1842,19,60,46,0,0,0,0,0,2,127
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,51,PEDRO ASCENCIO A.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1858,0,41,13,0,0,0,0,0,1,55
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,51,PEDRO ASCENCIO A.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1859,1,35,30,0,0,0,0,0,1,67
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,51,PEDRO ASCENCIO A.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1862,1,16,27,1,0,0,0,0,2,47
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,51,PEDRO ASCENCIO A.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1863,1,9,32,0,0,0,0,0,0,42
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,51,PEDRO ASCENCIO A.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1864,0,41,50,0,0,0,0,0,2,93
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,51,PEDRO ASCENCIO A.,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1865,0,24,28,1,0,0,0,0,1,54
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,52,PETATLAN,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1875,9,125,215,0,1,0,0,0,9,359
12,6/10/2005,12,Ayuntamientos,12,0,1,E,Extraordinaria,0,11,ATLIXTAC,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,586,3,99,2,0,3,84,2,0,20,213
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,12,ATOYAC DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,598,1,38,188,0,6,3,85,0,6,327
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,12,ATOYAC DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,604,1,72,145,0,6,0,56,0,0,280
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,12,ATOYAC DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,616,1,36,36,0,1,0,12,0,4,90
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,12,ATOYAC DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,617,1,20,7,0,0,0,16,0,1,45
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,12,ATOYAC DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,632,3,89,62,0,2,0,28,0,6,190
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,12,ATOYAC DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,643,0,7,12,0,1,0,19,0,0,39
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,12,ATOYAC DE ALVAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,646,1,97,81,0,0,0,50,0,0,229
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,272,14,13,0,0,7,0,120,133,0,287
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,276,11,6,0,0,4,0,114,65,3,203
12,6/10/2005,12,Ayuntamientos,12,0,1,B,Basica,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,345,15,51,0,0,0,0,30,45,5,146
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,293,6,12,0,0,1,0,79,92,1,191
12,6/10/2005,12,Ayuntamientos,12,0,3,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,306,5,5,0,0,4,0,59,80,8,161
12,6/10/2005,12,Ayuntamientos,12,0,1,C,Contigua,0,1,ACAPULCO DE JUAREZ,,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,310,9,10,0,0,7,0,103,101,7,237
