ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,771,C01,135,46,1,3,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,56,1,259,1,261,439,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190771C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,772,B,198,47,0,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,63,0,317,7,324,500,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190772B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,772,C01,206,51,2,0,1,4,2,4,0,0,0,0,0,0,0,0,0,0,0,53,1,323,4,328,499,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190772C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,773,B,195,31,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,60,0,295,5,300,457,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190773B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,773,C01,170,43,0,3,1,2,6,5,0,0,0,0,0,1,0,0,0,0,0,78,0,309,3,312,456,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190773C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,774,B,245,83,1,0,0,5,3,2,0,0,0,0,0,1,0,0,0,0,0,72,0,412,5,417,576,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190774B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,774,C01,216,64,0,0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,0,100,1,388,5,394,576,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190774C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,775,B,268,88,1,2,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,96,0,461,6,467,656,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190775B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,775,C01,228,93,2,1,1,4,2,2,1,0,0,0,0,1,0,0,0,0,0,95,0,430,8,438,655,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190775C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,776,B,70,40,1,2,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,22,0,142,3,145,292,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190776B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,777,B,196,76,3,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,69,0,353,2,355,505,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190777B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,777,C01,190,66,4,1,1,3,3,5,1,0,0,0,0,0,0,0,0,0,0,76,0,350,5,355,504,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190777C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,778,B,229,53,3,0,0,3,3,5,1,0,0,0,0,0,0,0,0,0,0,84,0,381,6,387,585,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190778B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,778,C01,230,54,4,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,91,0,386,6,392,584,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190778C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,779,B,246,70,0,1,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,77,0,403,1,404,618,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190779B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,779,C01,240,81,0,1,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,106,0,441,2,443,618,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190779C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,780,B,229,151,2,0,0,4,7,7,1,0,1,0,0,1,1,0,0,0,0,102,0,506,3,509,699,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190780B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,781,B,225,75,3,2,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,82,0,395,2,397,566,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190781B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,782,B,129,82,5,0,1,2,7,5,1,0,1,0,0,1,0,0,0,0,0,57,0,291,4,295,429,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190782B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,782,C01,146,69,3,0,1,4,2,4,0,0,0,0,0,0,0,0,0,0,0,44,0,273,2,275,429,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190782C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,783,B,226,66,1,1,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,81,0,385,6,391,580,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190783B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,783,S01,335,139,6,3,0,8,13,10,1,0,0,0,0,0,0,0,0,0,0,226,1,741,9,751,0,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190783S01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,784,B,236,103,4,0,0,2,3,4,1,0,0,0,0,1,0,0,0,0,0,128,0,482,1,483,729,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190784B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,785,B,186,91,1,1,2,3,2,3,1,0,0,0,0,1,0,1,0,0,0,78,1,370,6,377,584,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190785B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,786,B,161,42,4,0,2,2,7,4,0,0,0,0,0,0,0,0,0,0,0,37,0,259,4,263,444,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190786B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,787,B,208,68,2,1,1,5,6,2,0,0,0,0,0,0,1,0,0,0,0,64,0,358,7,365,598,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190787B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,787,C01,216,60,2,0,1,5,4,3,0,0,0,0,0,1,0,0,0,0,0,63,1,355,8,364,597,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190787C01.pdf
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,788,B,252,46,5,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,107,0,417,8,425,619,GRUPO DE RECUENTO,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO170190788B.pdf
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,788,C01,224,55,4,1,1,4,5,8,1,0,1,0,0,0,0,0,0,0,0,115,0,419,11,430,619,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190788C01.pdf
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,789,B,145,46,6,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,65,0,278,4,282,450,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190789B.pdf
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,789,C01,172,47,4,1,0,2,10,3,1,0,0,0,0,0,0,0,0,1,0,57,0,298,5,303,449,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190789C01.pdf
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,790,B,87,78,3,0,1,2,7,3,0,0,0,0,0,0,0,0,0,0,0,17,0,198,2,200,411,GRUPO DE RECUENTO,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO170190790B.pdf
8,CHIHUAHUA,17,CHIHUAHUA,19,CHIHUAHUA,790,C01,70,79,1,1,1,1,6,3,0,0,1,0,0,0,1,0,0,0,0,25,0,189,3,192,411,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO170190790C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,791,B,177,85,1,1,8,11,1,3,0,1,0,0,0,2,0,0,0,0,0,53,0,343,8,351,639,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190791B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,792,B,175,39,1,0,1,7,3,4,0,0,0,0,0,0,0,0,0,1,0,65,0,296,10,306,497,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190792B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,792,C01,177,43,0,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,59,0,291,2,293,496,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190792C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,793,B,134,31,2,0,1,0,5,1,0,0,0,0,0,1,0,1,0,0,0,51,0,227,6,233,381,GRUPO DE RECUENTO,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AR2016GO160190793B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,793,C01,123,45,1,2,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,34,0,212,3,215,380,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190793C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,794,B,121,59,2,1,1,3,2,6,0,0,0,0,0,0,0,0,0,0,0,44,0,239,3,242,458,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190794B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,795,B,178,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,312,1,313,478,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190795B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,795,C01,179,56,1,1,0,1,3,1,0,0,0,0,0,2,0,0,0,0,0,78,0,322,0,322,477,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190795C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,796,B,224,97,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,98,0,427,2,429,625,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190796B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,797,B,219,89,0,0,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,66,0,382,5,387,573,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190797B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,798,B,270,95,0,2,0,3,1,2,1,0,0,0,0,0,0,2,0,0,0,89,0,465,3,468,670,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190798B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,799,B,195,71,2,1,3,3,1,5,0,0,0,0,0,0,0,0,0,0,0,87,0,368,2,370,512,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190799B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,800,B,180,104,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,70,0,363,3,366,541,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190800B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,800,C01,177,92,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,81,2,356,6,364,540,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190800C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,800,S01,338,185,6,3,3,2,3,4,3,1,0,0,0,1,0,1,0,0,0,200,1,750,3,754,0,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190800S01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,801,B,246,71,1,3,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,106,0,436,2,438,638,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190801B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,801,C01,250,68,3,0,0,5,3,5,1,0,0,0,0,1,0,0,0,0,0,89,1,425,3,429,637,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190801C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,802,B,155,30,2,0,1,4,5,4,0,0,0,0,0,1,0,0,0,0,0,72,0,274,3,277,506,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190802B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,803,B,115,57,1,1,1,1,2,7,0,0,0,0,0,0,0,0,0,0,0,50,0,235,5,240,446,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190803B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,804,B,215,57,1,0,1,1,2,5,1,0,1,0,0,0,0,0,0,0,0,84,0,368,5,373,543,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190804B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,804,C01,198,63,4,1,0,5,1,3,0,1,0,0,0,0,0,0,0,0,0,80,0,356,7,363,542,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190804C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,B,261,83,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,486,3,489,745,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,C01,281,104,2,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,108,0,503,1,504,745,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,C02,236,98,2,1,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,170,0,514,2,516,745,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805C02.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,C03,243,90,3,0,0,4,5,1,0,0,0,0,0,1,0,0,0,0,0,165,0,512,3,515,745,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805C03.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,C04,266,97,3,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,143,0,518,2,520,745,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805C04.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,C05,274,78,3,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,142,0,504,0,504,744,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805C05.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,C06,280,98,0,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,137,0,524,3,527,744,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805C06.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,C07,282,84,2,0,2,2,1,5,0,1,0,0,0,0,0,0,0,0,0,128,1,507,0,508,744,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805C07.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,C08,256,82,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,162,1,506,1,508,744,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805C08.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,805,C09,276,90,9,2,2,5,1,3,1,0,0,0,0,0,0,0,0,0,0,138,0,527,1,528,744,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190805C09.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,806,B,198,90,1,1,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,96,0,393,6,399,587,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190806B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,806,C01,196,98,0,1,0,5,1,1,1,0,0,0,0,1,1,0,0,0,0,101,0,406,1,407,587,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190806C01.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,807,B,190,96,3,1,0,3,7,8,0,1,0,0,0,0,0,0,0,0,0,52,1,361,3,365,514,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190807B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,807,C01,159,98,1,0,3,0,7,9,0,0,0,0,0,0,0,0,0,0,0,70,0,347,3,350,513,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190807C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,808,B,163,55,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,66,0,289,2,291,454,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190808B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,808,C01,136,72,0,3,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,82,1,300,1,302,453,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190808C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,809,B,129,49,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,73,0,256,3,259,400,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190809B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,809,C01,149,55,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,257,4,261,400,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190809C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,810,B,263,77,1,0,1,4,6,7,0,0,0,0,0,3,0,0,0,0,0,119,0,481,4,485,749,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190810B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,811,B,81,41,0,1,0,5,1,0,2,0,0,0,0,0,0,1,0,0,0,30,0,162,2,164,267,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190811B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,812,B,174,53,2,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,62,1,301,3,305,492,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190812B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,813,B,213,105,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,64,0,394,5,399,671,ACTA DE CASILLA,Anulada,JIN-230/2016,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190813B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,814,B,168,91,2,2,3,8,2,5,0,0,0,0,0,0,0,0,0,0,0,59,0,340,11,351,710,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190814B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,815,B,132,52,0,3,0,3,1,5,2,0,0,0,0,0,0,0,0,0,0,34,0,232,1,233,388,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190815B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,816,B,180,75,3,0,0,1,5,1,0,0,0,0,0,1,3,1,0,0,0,47,2,317,8,327,544,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190816B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,817,B,166,53,0,1,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0,10,0,242,4,246,432,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190817B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,817,C01,143,62,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,61,3,274,0,277,432,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190817C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,818,B,213,83,0,1,1,0,5,8,1,0,0,0,0,1,0,0,0,0,0,57,3,370,5,378,589,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190818B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,819,B,131,45,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,73,0,255,1,256,422,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190819B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,819,C01,144,48,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,62,0,258,2,260,422,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190819C01.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,820,B,199,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,373,6,379,570,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190820B.pdf
8,CHIHUAHUA,16,CHIHUAHUA,19,CHIHUAHUA,822,B,146,65,1,4,6,4,4,4,0,0,0,0,0,1,0,0,0,0,0,54,0,289,4,293,597,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO160190822B.pdf
8,CHIHUAHUA,15,CHIHUAHUA,19,CHIHUAHUA,823,B,227,109,0,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,148,1,493,2,496,728,ACTA DE CASILLA,,,http://www.ieechihuahua.org.mx/public/sistema/archivos/repositorio_actas/AC2016GO150190823B.pdf
