uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
14039,1992,CM-PRI,ING. ALBERTO MORA LOPEZ
14039,1995,PAN,ING. CESAR LUIS COLL CARABIAS
14039,1998,PAN,LIC. FRANCISCO JAVIER RAMIREZ ACUÑA
14039,2000,PAN,ING. FERNANDO GARZA MARTINEZ
14039,2004,PAN,LIC. EMILIO GONZALEZ MARQUEZ
14039,2007,PAN,C. ALFONSO PETERSEN FARAH
14039,2009,AXJ,LIC. LIC. FRANCISCO DE JESUS AYON LOPEZ
14039,2012,CPJ,C. RAMIRO HERNANDEZ GARCIA
14039,2015,PMC,ING. ENRIQUE ALFARO RAMIREZ
14039,2017,PMC,MTRO. JUAN ENRIQUE IBARRA PEDROZA
14039,2018,MC,C. ISMAEL DEL TORO CASTRO
14039,2021,PMC,LIC. JESUS PABLO LEMUS NAVARRO
14040,1992,PRI,C. JESUS CALDERA RUBIO
14040,1995,PRI,C. ABRAHAM RODRIGUEZ GOMEZ
14040,1998,PRI,C. MANUEL TORRES FLORES
14040,2000,PRI,C. HIGINIO SANTILLAN GARCIA
14040,2004,PRI,C. HUGO DANIEL GAETA ESPARZA
14040,2007,PAN,C. HUGO MORENO MIRAMONTES
14040,2009,PRD,C. JORGE ARMANDO LEON ROSALES
14040,2012,CPJ,C. LUIS ANTONIO LEON RUIZ
14040,2015,PRI,C. LUIS ALBERTO CAMACHO FLORES
14040,2018,COAL.,C. ILIANA CRISTINA ESPARZA RIOS
14040,2021,PAN,C. TERESA DE JESUS GONZALEZ CARMONA
14041,1992,PRI,C. EVERARDO CHAVEZ SOTELO
14041,1995,PRI,C.P. FRANCISCO SANTOS SALAS CASTILLO
14041,1998,PAN,C. MIGUEL ANGEL MARTINEZ BAÑUELOS
14041,2000,PAN,C. BONIFACIO RODRIGO SILVA DE LA TORRE
14041,2004,PAN,C. MIGUEL ANGEL MARTINEZ BAÑUELOS
14041,2007,PRI,C. EDGAR HUMBERTO VILLARREAL MACIAS
14041,2009,PAN,C. BONIFACIO RODRIGO SILVA DE LA TORRE
14041,2012,CPJ,C. FRANCISCO SANTACRUZ ACUÑA
14041,2015,PRI,C. ALVARO GARCIA SANCHEZ
14041,2018,MC,C. ARCELIA DIAZ MARQUEZ
14041,2021,PMC,C. ARCELIA DIAZ MARQUEZ
14042,1992,PRI,C. AVELINO RIMOLDI RENTERIA
14042,1995,PAN,C. JOSE MEDINA SANDOVAL
14042,1998,PRI,C. REYNALDO ARMAS JAIME
14042,2000,PAN,C. JOSE MEDINA SANDOVAL
14042,2004,PRI,C. REYNALDO ARMAS JAIME
14042,2007,PAN,C. MIGUEL ANGEL MEDINA LOPEZ
14042,2009,PAN,LIC. FREDY MEDINA SANCHEZ
14042,2012,CPJ,C. MARTIN MADERA ESCALANTE
14042,2015,PAN,C. FREDY MEDINA SANCHEZ
14042,2018,PAN,C. JOSE ACUÑA RUIZ
14042,2021,PRI,C. GLORIA ELENA MORENO MUÑOZ
14043,1992,PRI,C. FERNANDO FLORES CASTAÑEDA
14043,1995,PRI,C. JOSE DOLORES LARA RAMIREZ
14043,1998,PRI,LIC. IGNACIO GARCIA DE ALBA PELAYO
14043,2000,PRD,C. RICARDO HERNANDEZ PRECIADO
14043,2004,PAN,C. ALBERTO SANTIAGO OCHOA VAZQUEZ
14043,2007,PVEM,C. MAGDALENO GONZALEZ CARRILLO
14043,2009,PAN,C. CARLOS ROMAN RAMIREZ NUÑEZ
14043,2012,CPJ,C. JESUS JULIAN DE NIZ SANCHEZ
14043,2015,COAL.,C. CARLOS CUAUHTEMOC CAÑEDO DIAZ
14043,2018,COAL.,C. ADAN ISRAEL MENDOZA RODRIGUEZ
14043,2021,PRI,C. FERNANDO GOMEZ CARRASCO
14044,1992,PRI,PROFR. CONRADO RAMIREZ GARCIA
14044,1995,PAN,C. JOSE ANTONIO AGUILAR ENCISO
14044,1998,PRI,C. JOSE DE JESUS LOPEZ COVARRUBIAS
14044,2000,PRI,C. AURELIO DIAZ AGUILAR
14044,2004,PAN,C. RAMON RAMIREZ HERNANDEZ
14044,2007,PAN,C. OCTAVIO CORONADO VARGAS
14044,2009,AXJ,C. CARLOS MENDEZ GUTIERREZ
14044,2012,CPJ,C. SERGIO RAMON QUINTERO GONZALEZ
14044,2015,PRI,C. EDUARDO CERVANTES AGUILAR
14044,2018,PRI,C. EDUARDO CERVANTES AGUILAR
14044,2021,PRI,LIC. JOSE HERIBERTO GARCIA MURILLO
14045,1992,PRI,LIC. GABRIEL SANCHEZ MARTINEZ
14045,1995,PAN,C. MIGUEL LOERA GARCIA
14045,1998,PRI,DR. JAVIER HARO TELLO
14045,2000,PRI,PROFR. JOSE JUAN SALDAÑA AVILA
14045,2004,PRI,LIC. JAVIER SANCHEZ DIAS
14045,2007,PRI,C. FRANCISCO SANCHEZ GARCIA
14045,2009,PVEM,M.V.Z. ROBERTO MARTINEZ DELGADO
14045,2012,CPJ,C. GERARDO GODOY JIMENEZ
14045,2015,PT,C. SALVADOR RAMIREZ MANCILLA
14045,2018,MC,C. PEDRO HARO OCAMPO
14045,2021,PMC,MTRO. PEDRO HARO OCAMPO
14046,1992,PRI,C. SABAS LOZANO DELGADILLO
14046,1995,PAN,C. ALFONSO MERCADO REYNOSO
14046,1998,PAN,C. ROBERTO PEREZ HERNANDEZ
14046,2000,PAN,C. LUIS TARCICIO RAMIREZ GUTIERREZ
14046,2004,PAN,DR. SALVADOR RAZO ARIAS
14046,2007,PAN,C. ROBERTO PEREZ HERNANDEZ
14046,2009,AXJ,C. JUAN CARLOS REYNOSO REYNOSO
14046,2012,CPJ,C. JORGE OCTAVIO MARTINEZ REYNOSO
14046,2015,PAN,C. GUADALUPE ROMO ROMO
14046,2018,PAN,C. JOSE DE JESUS GONZALEZ GUTIERREZ
14046,2021,PRI,C. JOSE ALVAREZ CAMPOS
14047,1992,PRI,ING. JOSE GOMEZ CASTELLANOS
14047,1995,PRI,C. FRANCISCO JAVIER JIMENEZ BAÑUELOS
14047,1998,PRI,ING. EDUARDO GARCIA GONZALEZ
14047,2000,PAN,C. MANUEL GONZALEZ FLORES
14047,2004,PVEM,C. J. JESUS VELASCO ORTEGA
14047,2007,PAN,C. MARTIN ROMERO RAMIREZ
14047,2009,AXJ,C.P. EFRAIN SAHAGUN LOPEZ
14047,2012,PAN,C. AGUSTIN VELASCO SAHAGUN
14047,2015,PRI,C. JUAN LUIS AGUILAR GARCIA
14047,2018,PRI,C. JUAN LUIS AGUILAR GARCIA
14047,2021,PMC,L.E. CESAR CELESTINO MOLINA SAHAGUN
14048,1992,PRI,C. ARTURO HERNANDEZ MORALES
14048,1995,PAN,C. RAMON PLASCENCIA MARQUEZ
14048,1998,PAN,ING. RICARDO GONZALEZ GARCIA
14048,2000,PAN,C. J. ANTONIO HERNANDEZ AGUIRRE
14048,2004,PRI,C. RICARDO LOPEZ PEREZ
14048,2007,PAN,C. JUAN PABLO CERRILLO HERNANDEZ
14048,2009,PAN,C. JUVENAL MELENDEZ CERVANTES
14048,2012,CPJ,C. MARIA DE JESUS LOPEZ MELENDEZ
14048,2015,PRI,C. GILBERTO LOPEZ ORNELAS
14048,2018,PAN,C. RICARDO IVAN GONZALEZ GARCIA
14048,2021,PAN,MTRO. RICARDO IVAN GONZALEZ GARCIA
14049,1992,PRI,ING. EMILIANO DOÑAN ALVAREZ
14049,1995,PRI,ING. IGNACIO JAIME SOTO ISAIS
14049,1998,PAN,C. JESUS VALENCIA OROZCO
14049,2000,PAN,C. JESUS GARCIA TORRES
14049,2004,PRI,C. HERMILA MENDOZA MENDOZA
14049,2007,PRI,C. LUIS MANUEL GIDINES GONZALEZ
14049,2009,AXJ,MTRA. HERMILA MENDOZA MENDOZA
14049,2012,CPJ,C. CARLOS ENRIQUE LLAMAS GONZALEZ
14049,2015,PMC,C. JUAN CARLOS ANDRADE MAGAÑA
14049,2018,COAL.,C. YDALIA CHAVEZ CONTRERAS
14049,2021,-,- - - -
14050,1992,PRI,C. CESAR RAMON LOPEZ JARA
14050,1995,PAN,C. LORENZO CAMARENA MARTINEZ
14050,1998,PAN,LIC. JOSE OLMEDO ALONSO
14050,2000,PRI,ING. MIGUEL CUEVAS JARA
14050,2004,PVEM,C. J. JESUS PALOS VACA
14050,2007,PAN,C. FELIPE DE JESUS RANGEL VARGAS
14050,2009,PAN,C.P. MARIO GUADALUPE CHAVEZ MORALES
14050,2012,CPJ,C. JOHN FRANCIS O´SHEA CUEVAS
14050,2015,PMC,C. HECTOR MANUEL HARO PEREZ
14050,2018,COAL.,C. JOSE MIGUEL GOMEZ LOPEZ
14050,2021,PMC,LIC. JOSE MIGUEL GOMEZ LOPEZ
14051,1992,PAN,C. MARIO VENEGAS VIZCARRA
14051,1995,PAN,TEC. JUAN OLMOS FLORES
14051,1998,PRI,PROFR. ALFREDO TORRES IBARRA
14051,2000,PAN,TEC. RAYMUNDO OROZCO RAMIREZ
14051,2004,PAN,C. J. SOCORRO RAMIREZ MARQUEZ
14051,2007,PRI,C. RAMIRO TAPIA ORNELAS
14051,2009,AXJ,LIC. LUCIO CARRERO GARCIA
14051,2012,CPJ,C. JOSE PASTOR MARTINEZ TORRES
14051,2015,PMC,C. J. REFUGIO VELAZQUEZ VALLIN
14051,2018,MC,C. ADRIANA CORTES GONZALEZ
14051,2021,PAN,C. FRANCISCO DE LA CERDA SUAREZ
14052,1992,PRI,ING. ENRIQUE GALLARDO CARDENAS
14052,1995,PAN,M.V.Z. RODOLFO COVARRUBIAS CASTILLO
14052,1998,PAN,M.V.Z. CRESCENSIO FLETES COBIAN
14052,2000,PRI,C. GILBERTO GOMEZ RUIZ
14052,2004,PAN,C. FILEMON RODRIGUEZ VILLALPANDO
14052,2007,PAN,C. MARTIN RAMON COVARRUBIAS LOPEZ
14052,2009,PAN,C. RICARDO RANGEL FLETES
14052,2012,CPJ,C. FRANCISCO JAVIER GARCIA RAMOS
14052,2015,PRI,C. FRANCISCO JAVIER COVARRUBIAS FLETES
14052,2018,COAL.,C. RICARDO RANGEL FLETES
14052,2021,FUTURO,C. RICARDO RANGEL FLETES
14053,1992,PRI,DR. BENJAMIN GAZCON TORRES
14053,1995,PAN,DR. VICTOR MANUEL LARIOS MUÑOZ
14053,1998,PRI,LIC. FRANCISCO JAVIER PEREZ ROMERO
14053,2000,PAN,LIC. FRANCISCO TORRES MARMOLEJO
14053,2004,PAN,LIC. SAUL GONZALEZ FUENTES
14053,2007,PAN,C. FRANCISCO RAFAEL TORRES MARMOLEJO
14053,2009,AXJ,LIC. MARCO ANTONIO GONZALEZ ORTIZ
14053,2012,CPJ,C. HUGO RENE RUIZ ESPARZA HERMOSILLO
14053,2015,COAL.,C. JUAN ALBERTO MARQUEZ DE ANDA
14053,2018,COAL.,C. TECUTLI JOSE GUADALUPE GOMEZ VILLALOBOS
14053,2021,PMC,LIC. TECUTLI JOSE GUADALUPE GOMEZ VILLALOBOS
14054,1992,PRI,LIC. JOEL RICO PIÑA
14054,1995,PRI,DR. DANIEL RAMIREZ SANCHEZ
14054,1998,PRD,LIC. DAVID MICHEL CAMARENA
14054,2000,PAN,C. JOSE GUADALUPE CORONA CHAVEZ
14054,2004,PRI,DR. DANIEL RAMIREZ SANCHEZ
14054,2007,PRI,C. JAIME HERNANDEZ CAMACHO
14054,2009,PAN,C. JOSE GUADALUPE CORONA CHAVEZ
14054,2012,PRD,C. ABEL TORRES ZEPEDA
14054,2015,PRD,C. ROBERTO DURAN MICHEL
14054,2018,COAL.,C. DAVID MICHEL CAMARENA
14054,2021,MORENA,C. NELSON GONZALEZ FIGUEROA
14055,1992,PAN,DR. SALVADOR AVILA LORETO
14055,1995,PAN,ARQ. J. DE JESUS RUBEN ARCE VELADOR
14055,1998,PRI,LIC. JUAN MANUEL OCHOA ORNELAS
14055,2000,PRI,C. JOSE ROSARIO GARCIA ROSALES
14055,2004,PAN,C. ARTURO ASCENCIO CECEÑA
14055,2007,PRI,C. GONZALO BAÑUELOS RIESTRA
14055,2009,PAN,LIC. MARIA DE LOS DOLORES JUAREZ ACEVEDO
14055,2012,CPJ,C. RAFAEL PONCE LOPEZ
14055,2015,PRI,C. FABIOLA PULIDO FRANCO
14055,2018,PRI,C. FABIOLA PULIDO FRANCO
14055,2021,PRI,ING. MARCO TREJO TELLEZ GIRON
14056,1992,PRI,ING. AUDON SANCHEZ OCHOA
14056,1995,PAN,C. JESUS MENDOZA VALENCIA
14056,1998,PAN,C. LUIS SANDOVAL GARCIA
14056,2000,PAN,C. FERNANDO FARIAS CARRANZA
14056,2004,PAN,C. ODOCIO SANDOVAL GARCIA
14056,2007,PAN,C. AUDEL OCHOA PEREZ
14056,2009,AXJ,C. RAFAEL LOPEZ NUÑEZ
14056,2012,CPJ,C. MARIA ARACELI ESPINOZA GONZALEZ
14056,2015,PRI,C. ELEAZAR MEDINA CHAVEZ
14056,2018,PRI,C. GUADALUPE SANDOVAL FARIAS
14056,2021,PRI,C. GUADALUPE SANDOVAL FARIAS
14057,1992,PRI,C. DANIEL FIGUEROA DIAZ
14057,1995,PFCRN,PROFR. JOSE DE JESUS BERROSPE DIAZ
14057,1998,PRI,LIC. VICTOR HUGO SANCHEZ LOPEZ
14057,2000,PRD,C. JUAN MARTIN ESPINOZA CARDENAS
14057,2004,PRI,C. RAFAEL CONTRERAS AGUILAR
14057,2007,COALICIÓN,C. JUAN MARTIN ESPINOZA CARDENAS
14057,2009,PAN,C. RAFAEL ALEJANDRO ALVAREZ ESPINOZA
14057,2012,APPJ,C. JUAN MARTIN ESPINOZA CARDENAS
14057,2015,PRI,C. CARLOS ANDRES LOPEZ BARBOSA
14057,2018,PVEM,C. CARLOS ANDRES LOPEZ BARBOSA
14057,2021,FXM,ING. LUIS MIGUEL SANCHEZ DEL RIO
14058,1992,PAN,ING. LEONARDO GOMEZ GONZALEZ
14058,1995,PAN,ING. LEONARDO GOMEZ GONZALEZ
14058,1998,PAN,ING. HUMBERTO RODRIGUEZ RODRIGUEZ
14058,2000,PRI,C. ALVARO LOPEZ ESPARZA
14058,2004,PVEM,C. VICENTE MADRIGAL OCHOA
14058,2007,PVEM,C. MARTIN RAFAEL PEREZ HERNANDEZ
14058,2009,PAN,C. JOSE PLACIDO DUEÑAS MEDA
14058,2012,APPJ,ING. MIGUEL CASTILLON LOPEZ
14058,2015,COAL.,C. NICOLAS BRISEÑO LOPEZ
14058,2018,MC,C. SARA EUGENIA CASTILLON OCHOA
14058,2021,MORENA,LIC. MARCO ANTONIO RUBIO LOPEZ
14059,1992,PRI,LIC. AURELIO BONIFACIO TOSCANO HERNANDEZ
14059,1995,PRI,LIC. AURELIO BONIFACIO TOSCANO HERNANDEZ
14059,1998,PRD,LIC. ISMAEL ROGELIO PULIDO MATA
14059,2000,PRI,DR. EDUARDO ANAYA RUAN
14059,2004,PRI,C. MIGUEL MEJIA CONTRERAS
14059,2007,PRI,C. EDUARDO ANAYA RUAN
14059,2009,PRD,C.P. JORGE BERNAL LARA
14059,2012,CPJ,C. EDUARDO ANAYA RUAN
14059,2015,COAL.,C. ANTONIO DE JESUS RAMIREZ RAMOS
14059,2018,PVEM,C. ANTONIO DE JESUS RAMIREZ RAMOS
14059,2021,HAGAMOS,ARQ. JORGE ENRIQUE MAGAÑA VALENCIA
14060,1992,PRI,C. MIGUEL GARCIA SANTIBAÑEZ
14060,1995,PRI,LIC. JOSE GENARO TORRES PLASCENCIA
14060,1998,PAN,LIC. RENE MARTIN AGUIRRE CORDERO
14060,2000,PAN,LIC. RUBEN PEREZ LOMELI
14060,2004,PAN,C. JESUS YAÑEZ GONZALEZ
14060,2007,PAN,C. BENITO PEREZ SANDOVAL
14060,2009,AXJ,C. JOSE ALBERTO TORRES GARCIA
14060,2012,PAN,C. RAFAEL ESTRADA JAUREGUI
14060,2015,PRI,C. JUAN RAMON LOZANO JAUREGUI
14060,2018,PAN,C. NADIA NOEMI ORTIZ PEREZ
14060,2021,PRI,C. LEONARDO GOMEZ LOMELI
14061,1992,PRI,PROFR. JOSE ANTONIO LOPEZ MACIAS
14061,1995,PRI,C. TOMAS TORRES SANCHEZ
14061,1998,PRI,ING. ABEL MADERA SIERRA
14061,2000,PRI,LIC. MARIO MEDRANO DE LA TORRE
14061,2004,PRI,C. FRANCISCO DE LA TORRE NAVA
14061,2007,PAN,C. ERNESTO DE LA TORRE MARTINEZ
14061,2009,PAN,C. RAMON BAÑUELOS BONILLA
14061,2012,CPJ,C. ALVARO MADERA LOPEZ
14061,2015,PRI,C. MISAEL CRUZ DE HARO
14061,2018,PAN,C. CESAR ROLANDO DE LA TORRE MARTINEZ
14061,2021,PAN,C. CESAR ROLANDO DE LA TORRE MARTINEZ
14062,1992,PRI,ING. SEBASTIAN ANAYA GUERRERO
14062,1995,PRI,C. JOSE RIGOBERTO TOPETE FAUSTO
14062,1998,PRI,LIC. JOSE MANUEL GONZALEZ BECERRA
14062,2000,PRI,C. HILDA MIREYA CURIEL ARIAS
14062,2004,PRI,C. JOSE MANUEL GONZALEZ BECERRA
14062,2007,PAN,C. ALFREDO TOPETE MACEDO
14062,2009,PAN,C. JOSE ALFREDO PEÑA ARIAS
14062,2012,CPJ,C. LAMBERTO GUERRA ANAYA
14062,2015,PMC,C. RAMON OCTAVIO DE LEON DE LEON
14062,2018,MC,C. MARIA MAGDALENA MORENO ANGEL
14062,2021,PRI,C. EVA MARIA RUBIO BECERRERA
14063,1992,PRI,ING. ENRIQUE GARCIA HERNANDEZ
14063,1995,PDM,C. JOSE DE JESUS GONZALEZ ACEVES
14063,1998,PRI,ING. PEDRO JAIME ZUÑIGA
14063,2000,PRI,ING. ENRIQUE GARCIA HERNANDEZ
14063,2004,PRI,C. JUAN MANUEL ALATORRE FRANCO
14063,2007,PAN,C. ABSALON GARCIA OCHOA
14063,2009,AXJ,C. JUAN CARLOS GODINEZ GODINEZ
14063,2012,CPJ,C. ENRIQUE ROBLEDO SAHAGUN
14063,2015,PMC,C. PAULO GABRIEL HERNANDEZ HERNANDEZ
14063,2018,MC,C. PAULO GABRIEL HERNANDEZ HERNANDEZ
14063,2021,MORENA,DR. JOSUE AVILA MORENO
14064,1992,PRI,L.A.E. RAFAEL MARMOLEJO AMAYA
14064,1995,PRI,C. SALVADOR VELA BRIONES
14064,1998,PRD,C. MARCO ANTONIO JASSO ROMO
14064,2000,PRD,C. BENJAMIN PLASCENCIA GOMEZ
14064,2004,PRI,ING. JUAN CESAR CONTRERAS MACIAS
14064,2007,COALICIÓN,C. RAFAEL DAVILA GONZALEZ
14064,2009,PAN,C. JOSE GIL MACIAS
14064,2012,CPJ,C. JOSE DE JESUS TOVAR GOMEZ
14064,2015,COAL.,C. DAVID GONZALEZ GONZALEZ
14064,2018,COAL.,C. MARCO ANTONIO JASSO ROMO
14064,2021,PMC,C. MARCO ANTONIO JASSO ROMO
14065,1992,PRI,C. ALFREDO CASILLAS MENDOZA
14065,1995,PRI,L.A.E. JESUS CUEVAS MORFIN
14065,1998,PRI,C. MARIO HECTOR GONZALEZ FLORES
14065,2000,CD,C. JESUS SOLORZANO CASTELLANOS
14065,2004,PRI,C. FELIPE DE JESUS MAYORAL LANDIN
14065,2007,PRI,C. MARIO HECTOR GONZALEZ FLORES
14065,2009,AXJ,C. FELIPE DE JESUS MAYORAL LANDIN
14065,2012,APPJ,C. EVERARDO CONTRERAS LOPEZ
14065,2015,PMC,C. MARIA ELIZABETH ALCARAZ VIRGEN
14065,2018,COAL.,C. JUAN ALCARAZ VIRGEN
14065,2021,PRI,C. HUMBERTO AMEZCUA BAUTISTA
14066,1992,PRI,L.A.E. MANUEL VELAZQUEZ GUTIERREZ
14066,1995,PAN,C. J. GUADALUPE NAVARRO DIAZ
14066,1998,PRI,LIC. JUAN MARTINEZ FLORES
14066,2000,PAN,C. ADALBERTO BECERRA CASTAÑANOS
14066,2004,PRI,C. CARLOS RODOLFO GARCIA BECERRA
14066,2007,COALICIÓN,C. RAMON ROMO GONZALEZ
14066,2009,PRD,C. CARLOS MALDONADO GUERRERO
14066,2012,CPJ,C. VICTOR CARRILLO MUÑOZ
14066,2015,COAL.,C. JUAN CARLOS MONTES JOHNSTON
14066,2018,COAL.,C. LUIS MIGUEL NUÑEZ LOPEZ
14066,2021,PMC,PROFR. ARTURO ISRRAEL ASCENCIO GOMEZ
14067,1992,PRI,ING. RODOLFO GONZALEZ MACIAS
14067,1995,PAN,C. LUIS FERNANDO GONZALEZ CORONA
14067,1998,PAN,C. DAVID CUEVAS GARCIA
14067,2000,PAN,L.A.E. IGNACIO GUZMAN GARCIA
14067,2004,PRI,C. GUSTAVO GONZALEZ VILLASEÑOR
14067,2007,PRI,C. FRANCISCO JAVIER BRAVO CARBAJAL
14067,2009,AXJ,LIC. SALVADOR GONZALEZ RESENDIZ
14067,2012,APPJ,C. RAMON DEMETRIO GUERRERO MARTINEZ
14067,2015,PMC,C. ARTURO DAVALOS PEÑA
14067,2018,PMC,C. RODOLFO DOMINGUEZ MONROY
14067,2021,MORENA,L.A.E. LUIS ALBERTO MICHEL RODRIGUEZ
14068,1992,PAN,C. PEDRO DIAZ MARTINEZ
14068,1995,PAN,C. FRANCISCO PELAYO GARCIA
14068,1998,PRI,LIC. SALVADOR PELAYO GARCIA
14068,2000,PRI,C. SAUL LLAMAS ROMERO
14068,2004,PAN,C. IVAN MANUEL GARCIA MICHEL
14068,2007,PRI,C. CARLOS ANTONIO PELAYO GARCIA
14068,2009,PAN,ING. MOISES DOMINGUEZ ESPARZA
14068,2012,CPJ,C. VALENTIN RODRIGUEZ PEÑA
14068,2015,PAN,C. EDGAR MANUEL MEDINA REYES
14068,2018,MC,C. MOISES BRAMBILA PELAYO
14068,2021,PRD,C. MARIA GUADALUPE SANCHEZ ZAVALZA
14069,1992,PRI,C. JOSE LUIS CONTRERAS VALENCIA
14069,1995,PRD,PROFR. LORENZO RAMOS MEJIA
14069,1998,PRD,C. JOSE GUADALUPE GONZALEZ CONTRERAS
14069,2000,PRI,C. JUAN MANUEL SANCHEZ SANCHEZ
14069,2004,PRI,C. SALVADOR MALDONADO BARAJAS
14069,2007,PRI,C. IRALDO CONTRERAS AGUILAR
14069,2009,AXJ,LIC. ALFREDO ALEJANDRO GUTIERREZ AGUILAR
14069,2012,CPJ,C. IRALDO CONTRERAS AGUILAR
14069,2015,PRI,C. EFREN CERVANTES SANDOVAL
14069,2018,COAL.,C. ROGELIO CONTRERAS GODOY
14069,2021,PAN,LIC. ROGELIO CONTRERAS GODOY
14070,1992,PRI,ING. JOSE DE JESUS MARTINEZ PONCE
14070,1995,PAN,C. CARLOS DUEÑAS LOMELI
14070,1998,PRI,LIC. JOSE DE JESUS ROMO HUERTA
14070,2000,PAN,LIC. JOSE DE JESUS GONZALEZ CUEVAS
14070,2004,PAN,DRA. BERTHA ALICIA MORENO ALVAREZ
14070,2007,PRI,C. JOEL GONZALEZ DIAZ
14070,2009,AXJ,C. GRACIELA HERNANDEZ VAZQUEZ
14070,2012,CPJ,C. JOEL GONZALEZ DIAZ
14070,2015,PRI,C. MARCOS GODINEZ MONTES
14070,2018,COAL.,C. RICARDO ZAID SANTILLAN CORTE
14070,2021,PMC,C. RICARDO ZAID SANTILLAN CORTES
14071,1992,PRI,PROFR. SERGIO CASILLAS ROJAS
14071,1995,PRI,LIC. J. CRISTOBAL CASTRO ROJAS
14071,1998,PRI,C. ELIAS CASTRO LUNA
14071,2000,PRI,C. J. JESUS CASTRO SANDOVAL
14071,2004,PRI,C. ELIAZER RODRIGUEZ CASTRO
14071,2007,PRI,C. J. EVERARDO CORTEZ RIVERA
14071,2009,PAN,DR. ISAURO SANCHEZ SANTANA
14071,2012,CPJ,C. ALFREDO CASTRO CASTRO
14071,2015,PAN,C. JOSE ESPINOSA CONTRERAS
14071,2018,PAN,C. MARIA LUZ ELENA GUZMAN CARDONA
14071,2021,PAN,C. MARIA LUZ ELENA GUZMAN CARDONA
14072,1992,PRI,C. JOSE DE JESUS HERNANDEZ ROCHA
14072,1995,PAN,C. SANTIAGO ECHEVERRIA RAMIREZ
14072,1998,PAN,LIC. JOSE ANTONIO BARBA OROZCO
14072,2000,PRI,C. J. JESUS HERNANDEZ ROCHA
14072,2004,PAN,DR. JOSE ANTONIO BARBA OROZCO
14072,2007,PAN,C. SERGIO DELGADO ECHAVARRIA
14072,2009,PAN,C. JUAN MANUEL ROJAS ESPARZA
14072,2012,CPJ,C. JOSE DE JESUS SANCHEZ GONZALEZ
14072,2015,PRI,C. OSWALDO ALATORRE SANCHEZ
14072,2018,COAL.,C. ALMA LIZZETTE DEL REFUGIO ANGEL CERRILLO
14072,2021,PVEM,C. JOSE DE JESUS SANCHEZ GONZALEZ
14073,1992,PAN,C. MIGUEL MACIAS DE RUEDA
14073,1995,PRI,C. LEOCADIO MACIAS MUÑOZ
14073,1998,PAN,C. MOISES LOZA GARCIA
14073,2000,PVEM,C. MIGUEL REYES MARTIN
14073,2004,PVEM,C. ISMAEL DE JESUS GUTIERREZ PADILLA
14073,2007,PAN,C. ALEJANDRO DE ANDA LOZANO
14073,2009,PAN,MTRO. JOSE RAUL DE ALBA PADILLA
14073,2012,CPJ,C. HERIBERTO ATILANO GONZALEZ
14073,2015,PAN,C. ALEJANDRO DE ANDA LOZANO
14073,2018,PNA,C. JESUS UBALDO MEDINA BRISEÑO
14073,2021,PAN,C. ALEJANDRO DE ANDA LOZANO
14074,1992,PAN,C. JOSE REFUGIO MUÑOZ PEREZ
14074,1995,PRI,LIC. LUIS ENRIQUE ZERMEÑO ROCHA
14074,1998,PRI,LIC. GUILLERMO MARQUEZ ESPINOZA
14074,2000,PAN,C. SAMUEL MAGAÑA MUÑOZ
14074,2004,PRI,C. JOSE ASCENCION GARCIA LOZANO
14074,2007,PAN,C. SAMUEL MAGAÑA MUÑOZ
14074,2009,PAN,LIC. LUIS ERNESTO ARELLANO GARCIA
14074,2012,CPJ,C. JOSE ASUNCION GARCIA LOZANO
14074,2015,PRI,C. JUAN JOSE DE ANDA GONZALEZ
14074,2018,MC,C. EFRAIN VILLEGAS ACEVES
14074,2021,PAN,C. MARIA ISABEL LOZA RAMIREZ
14075,1992,PRI,DR. ROBERTO MARISCAL MARQUEZ
14075,1995,PRI,ING. BALTAZAR CURIEL GARCIA
14075,1998,PRD,C. DANIEL MARTIN GONZALEZ BERNAL
14075,2000,PRD,DR. PLACIDO VILLARREAL VILLANUEVA
14075,2004,PRI,C. BALTAZAR CURIEL GARCIA
14075,2007,PRI,C. EDUARDO ALEJANDRO DIAZ PAREDES
14075,2009,PAN,LIC. RAMIRO AMEZQUITA DIAZ
14075,2012,CPJ,C. EDUARDO ALEJANDRO DIAZ PAREDES
14075,2015,PRI,C. BALTAZAR CURIEL GARSIA
14075,2018,COAL.,C. DAVID SANCHEZ DOMINGUEZ
14075,2021,PMC,LIC. MARTHA PATRICIA REYES RUIZ
14076,1992,PRI,PROFR. RAUL ARELLANO MIRAMONTES
14076,1995,PRI,PROFR. RIGOBERTO MACIAS CORTES
14076,1998,PRI,C. MANUEL MARIN BAUTISTA
14076,2000,PRI,C. HUMBERTO ESPARZA JIMENEZ
14076,2004,PAN,C. FRANCISCO HERRERA AVILA
14076,2007,PRI,C. CARLOS FRANCO VALDIVIA
14076,2009,AXJ,C. JOSE FRANCISCO AYON JIMENEZ
14076,2012,CPJ,C. JOSE MIGUEL ANGEL FERNANDEZ SOTO
14076,2015,PAN,C. ADRIAN MONTES VELAZQUEZ
14076,2018,MC,C. EVANGELINA PEREZ VILLARREAL
14076,2021,PMC,LIC. EVANGELINA PEREZ VILLARREAL
14077,1992,PRI,C. CASIMIRO ZARATE GUERRERO
14077,1995,PRD,DR. CARLOS ALBERTO ROSAS CAMACHO
