uniqueid,year,incumbent_party_inafed,incumbent_candidate_inafed
27016,1986,NA,C. JUAN V. CANO CANO
27016,1989,NA,C. GLADYS E. CANO CONDE
27016,1992,PRI,C. OSCAR LLERGO HEREDIA
27016,1995,PRD,ING. CARLOS MARIO OCAMPO CANO
27016,1998,PRI,M.V.Z. ELIO RAMON BELTRAN CADENA
27016,2001,PRI,C. MARCO ANTONIO ESPADAS GARCIA
27016,2004,PRD,C. RAFAEL ABNER BALBOA SANCHEZ
27016,2007,PRI,C. RAFAEL DARIO CALZADA BALBOA
27016,2010,PRI,C. HECTOR RAUL CABRERA PASCACIO
27016,2013,PRI,C. ELDA MARIA LLERGO ASMITIA
27016,2016,PVEM,C. JORGE ARMANDO CANO GOMEZ
27016,2018,COAL.,C. TEY MOLLINEDO CANO
27016,2021,MORENA,C. ALMA ROSA ESPADAS HERNANDEZ
27017,1919,NA,C. EUGENIO DEL VALLE MAY
27017,1940,NA,C. GUSTAVO GUTIÉRREZ CANTO
27017,1944,NA,C. OVIDIO SUÁREZ JIMÉNEZ
27017,1948,NA,C. JORGE RAÚL MARTÍNEZ GALINDO
27017,1950,NA,C. EUGENIO DEL VALLE MAY
27017,1952,NA,C. ARMANDO SUÁREZ JIMÉNEZ
27017,1956,NA,C. JUSTO DÍAZ DEL CASTILLO CALZADA
27017,1959,NA,C. ARMANDO SOLA QUINTANA
27017,1962,NA,C. GUSTAVO GUTIÉRREZ ALDECOA
27017,1965,NA,C. MANUEL VILLANUEVA ALDECOA
27017,1968,NA,C. ENRIQUE GONZÁLEZ CALZADA
27017,1971,NA,C. JOSÉ CELORIO HERRERO
27017,1974,NA,C. MANUEL LLERGO HEREDIA
27017,1977,NA,C. EMILIO VELA GOLIP
27017,1978,NA,C. ARSENIO ZUBIETA VALENZUELA
27017,1980,NA,C. HUMBERTO BLASNICH ALDECOA
27017,1983,NA,C. FRANCISCO ALDECOA SUÁREZ
27017,1986,NA,C. IRENEO GARCÍA ORTÍZ
27017,1989,NA,C. JOSÉ ANTONIO MAZA FUENTES
27017,1990,NA,C. EMILIO VELA GOLIP
27017,1992,PRI,M.V.Z. BALTAZAR VEGA FERNANDEZ
27017,1995,PRI,C.P. FERNANDO PERALTA JUAREZ
27017,1998,PRI,C.P. ARSENIO ZUBIETA VALENZUELA
27017,2001,PRI,C. RAYMUNDO ROSADO MENDOZA
27017,2004,PRI,C. OCTAVIO MEDINA GARCIA
27017,2007,PRI,C. ANTONIO ABELARDO ARMANDO SOLA VELA
27017,2010,PRD,LIC. RAUL GUSTAVO GUTIERREZ CORTES
27017,2013,PRI,C. CARLOS ALBERTO VEGA CELORIO
27017,2016,PRI,C. FRANCISCO RAMON ABREU VELA
27017,2018,MORENA,C. RAUL GUSTAVO GUTIERREZ CORTES
27017,2021,MORENA,C. JORGE SUAREZ MORENO
